id,name,artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
648TTtYB0bH0P8Hfy0FmkL,Unforgettable,['Nat King Cole'],jazz,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,audio_features,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,191973,3
7fQ3PYTYdu208fQ3JEm2U7,Ain't That A Kick In The Head,['Dean Martin'],jazz,0.586,0.253,6,-11.93,0,0.0538,0.604,0.0,0.3,0.718,108.168,audio_features,spotify:track:7fQ3PYTYdu208fQ3JEm2U7,https://api.spotify.com/v1/tracks/7fQ3PYTYdu208fQ3JEm2U7,https://api.spotify.com/v1/audio-analysis/7fQ3PYTYdu208fQ3JEm2U7,147293,1
4smkJW6uzoHxGReZqqwHS5,I'll Be Seeing You,['Billie Holiday'],jazz,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,audio_features,spotify:track:4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/tracks/4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/audio-analysis/4smkJW6uzoHxGReZqqwHS5,211533,3
0RgcOUQg4qYAEt9RIdf3oB,Shining Star,"['Earth, Wind & Fire']",jazz,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,audio_features,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/tracks/0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/audio-analysis/0RgcOUQg4qYAEt9RIdf3oB,170160,4
1qzHqfvKrZWo6dVHM1dXrj,Turn Me On,['Norah Jones'],jazz,0.429,0.18,10,-10.694,1,0.0551,0.864,4.4e-06,0.104,0.485,170.645,audio_features,spotify:track:1qzHqfvKrZWo6dVHM1dXrj,https://api.spotify.com/v1/tracks/1qzHqfvKrZWo6dVHM1dXrj,https://api.spotify.com/v1/audio-analysis/1qzHqfvKrZWo6dVHM1dXrj,154800,3
5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,['Dean Martin'],jazz,0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4
3NZz7DWeVQesSOn6mO39F7,How It Feels,"[""Barry Can't Swim""]",jazz,0.678,0.675,0,-7.544,0,0.0308,0.0263,0.625,0.128,0.663,124.003,audio_features,spotify:track:3NZz7DWeVQesSOn6mO39F7,https://api.spotify.com/v1/tracks/3NZz7DWeVQesSOn6mO39F7,https://api.spotify.com/v1/audio-analysis/3NZz7DWeVQesSOn6mO39F7,138951,4
4I4aQGNJ2HufloNtB65nxR,That's Amore,"['Dean Martin', 'Dick Stabile And His Orchestra']",jazz,0.471,0.146,10,-13.6,1,0.0309,0.782,0.0,0.0888,0.595,78.554,audio_features,spotify:track:4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/tracks/4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/audio-analysis/4I4aQGNJ2HufloNtB65nxR,190400,4
4wLZ4zPM9c4oe1VV8ejdWV,Home,['Michael Bublé'],jazz,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,spotify:track:4wLZ4zPM9c4oe1VV8ejdWV,https://api.spotify.com/v1/tracks/4wLZ4zPM9c4oe1VV8ejdWV,https://api.spotify.com/v1/audio-analysis/4wLZ4zPM9c4oe1VV8ejdWV,225907,4
5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,['Roy Ayers Ubiquity'],jazz,0.52,0.571,11,-10.326,0,0.036,0.168,5.14e-06,0.17,0.701,161.051,audio_features,spotify:track:5le4sn0iMcnKU56bdmNzso,https://api.spotify.com/v1/tracks/5le4sn0iMcnKU56bdmNzso,https://api.spotify.com/v1/audio-analysis/5le4sn0iMcnKU56bdmNzso,239667,3
0zDVclPMSsjeyvbnqhWOmt,La vie en rose - Single Version,['Louis Armstrong'],jazz,0.52,0.0405,0,-16.396,1,0.0663,0.875,0.000301,0.0845,0.28,70.136,audio_features,spotify:track:0zDVclPMSsjeyvbnqhWOmt,https://api.spotify.com/v1/tracks/0zDVclPMSsjeyvbnqhWOmt,https://api.spotify.com/v1/audio-analysis/0zDVclPMSsjeyvbnqhWOmt,203760,4
6Ntz1uQoMF8L2E4w518BFp,Lone Digger,['Caravan Palace'],jazz,0.767,0.938,5,-4.433,0,0.0505,0.592,0.0193,0.118,0.868,123.99,audio_features,spotify:track:6Ntz1uQoMF8L2E4w518BFp,https://api.spotify.com/v1/tracks/6Ntz1uQoMF8L2E4w518BFp,https://api.spotify.com/v1/audio-analysis/6Ntz1uQoMF8L2E4w518BFp,229805,4
2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,['Ray Charles'],jazz,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,audio_features,spotify:track:2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j,171467,4
4HfxDJ0uLHTLe0fZrx0MbQ,Check the Rhime,['A Tribe Called Quest'],jazz,0.881,0.361,11,-14.727,0,0.237,0.0503,0.0046,0.254,0.797,96.43,audio_features,spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,https://api.spotify.com/v1/tracks/4HfxDJ0uLHTLe0fZrx0MbQ,https://api.spotify.com/v1/audio-analysis/4HfxDJ0uLHTLe0fZrx0MbQ,216693,4
4skknrc3sJqaPTtUr2cwFq,These Arms of Mine,['Otis Redding'],jazz,0.403,0.284,10,-14.014,1,0.0338,0.798,0.0,0.142,0.686,176.537,audio_features,spotify:track:4skknrc3sJqaPTtUr2cwFq,https://api.spotify.com/v1/tracks/4skknrc3sJqaPTtUr2cwFq,https://api.spotify.com/v1/audio-analysis/4skknrc3sJqaPTtUr2cwFq,154533,3
7FXuCkl1kfxwS5icDjTwbM,Hard to Handle,['Otis Redding'],jazz,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,audio_features,spotify:track:7FXuCkl1kfxwS5icDjTwbM,https://api.spotify.com/v1/tracks/7FXuCkl1kfxwS5icDjTwbM,https://api.spotify.com/v1/audio-analysis/7FXuCkl1kfxwS5icDjTwbM,141000,4
6EAlFsajDK1PVgfhdJbS5Y,Something's Got A Hold On Me,['Etta James'],jazz,0.469,0.584,1,-6.104,1,0.0832,0.785,0.0,0.811,0.649,151.394,audio_features,spotify:track:6EAlFsajDK1PVgfhdJbS5Y,https://api.spotify.com/v1/tracks/6EAlFsajDK1PVgfhdJbS5Y,https://api.spotify.com/v1/audio-analysis/6EAlFsajDK1PVgfhdJbS5Y,169747,4
4WUcNkpoNSKoe5MUuyzrfC,You're Nobody 'Til Somebody Loves You - Remastered/1997,['Dean Martin'],jazz,0.503,0.182,0,-16.651,0,0.0323,0.776,0.0,0.178,0.652,63.684,audio_features,spotify:track:4WUcNkpoNSKoe5MUuyzrfC,https://api.spotify.com/v1/tracks/4WUcNkpoNSKoe5MUuyzrfC,https://api.spotify.com/v1/audio-analysis/4WUcNkpoNSKoe5MUuyzrfC,133933,4
4h3KnSscsnqUFBhWvOvsx6,You Send Me,['Sam Cooke'],jazz,0.553,0.291,4,-10.426,0,0.03,0.877,0.0,0.129,0.412,96.216,audio_features,spotify:track:4h3KnSscsnqUFBhWvOvsx6,https://api.spotify.com/v1/tracks/4h3KnSscsnqUFBhWvOvsx6,https://api.spotify.com/v1/audio-analysis/4h3KnSscsnqUFBhWvOvsx6,165560,4
2IdwQxhJn9ZE4zIotcCefR,Stormy Weather,['Etta James'],jazz,0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.177,audio_features,spotify:track:2IdwQxhJn9ZE4zIotcCefR,https://api.spotify.com/v1/tracks/2IdwQxhJn9ZE4zIotcCefR,https://api.spotify.com/v1/audio-analysis/2IdwQxhJn9ZE4zIotcCefR,187667,3
7gkboYtvhuXNS4EUwmFPcw,Feel Like Makin' Love,['Roberta Flack'],jazz,0.681,0.264,8,-21.861,1,0.0309,0.833,0.441,0.103,0.692,93.809,audio_features,spotify:track:7gkboYtvhuXNS4EUwmFPcw,https://api.spotify.com/v1/tracks/7gkboYtvhuXNS4EUwmFPcw,https://api.spotify.com/v1/audio-analysis/7gkboYtvhuXNS4EUwmFPcw,175400,4
63kd4m3VFxcJjPVVtbVNAu,"Hello, Dolly!",['Louis Armstrong'],jazz,0.0,0.405,0,-9.935,1,0.0,0.842,0.00114,0.198,0.0,0.0,audio_features,spotify:track:63kd4m3VFxcJjPVVtbVNAu,https://api.spotify.com/v1/tracks/63kd4m3VFxcJjPVVtbVNAu,https://api.spotify.com/v1/audio-analysis/63kd4m3VFxcJjPVVtbVNAu,147000,0
4sUTagdmyuyAxd7RvbygpQ,aruarian dance,['Nujabes'],jazz,0.585,0.652,6,-8.357,1,0.0358,0.78,0.907,0.0653,0.877,198.448,audio_features,spotify:track:4sUTagdmyuyAxd7RvbygpQ,https://api.spotify.com/v1/tracks/4sUTagdmyuyAxd7RvbygpQ,https://api.spotify.com/v1/audio-analysis/4sUTagdmyuyAxd7RvbygpQ,250433,4
5YTM7OgQDt9EJAYcfHLniJ,Award Tour (feat. Trugoy The Dove),"['A Tribe Called Quest', 'Trugoy The Dove']",jazz,0.812,0.6,7,-9.414,1,0.253,0.00304,7.79e-06,0.173,0.557,97.338,audio_features,spotify:track:5YTM7OgQDt9EJAYcfHLniJ,https://api.spotify.com/v1/tracks/5YTM7OgQDt9EJAYcfHLniJ,https://api.spotify.com/v1/audio-analysis/5YTM7OgQDt9EJAYcfHLniJ,226440,4
36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,['Otis Redding'],jazz,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,audio_features,spotify:track:36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81,201733,4
0XgpiStoxq1IJncYlPrvZ5,Runnin',['The Pharcyde'],jazz,0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,audio_features,spotify:track:0XgpiStoxq1IJncYlPrvZ5,https://api.spotify.com/v1/tracks/0XgpiStoxq1IJncYlPrvZ5,https://api.spotify.com/v1/audio-analysis/0XgpiStoxq1IJncYlPrvZ5,296267,4
1YQWosTIljIvxAgHWTp7KP,Take Five,['The Dave Brubeck Quartet'],jazz,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,audio_features,spotify:track:1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/tracks/1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/audio-analysis/1YQWosTIljIvxAgHWTp7KP,324133,5
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,['Chet Baker'],jazz,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,audio_features,spotify:track:0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/tracks/0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/audio-analysis/0F845nujLVqCb0XMZCh5Pc,201440,4
5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,['Aretha Franklin'],jazz,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,audio_features,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/audio-analysis/5K09WxKdlkroDyEVyOSySy,165333,3
3cfnGXJ9bmiWvFqEO6ff8B,After the Love Has Gone,"['Earth, Wind & Fire']",jazz,0.424,0.443,6,-13.45,1,0.0382,0.532,0.000389,0.673,0.391,131.675,audio_features,spotify:track:3cfnGXJ9bmiWvFqEO6ff8B,https://api.spotify.com/v1/tracks/3cfnGXJ9bmiWvFqEO6ff8B,https://api.spotify.com/v1/audio-analysis/3cfnGXJ9bmiWvFqEO6ff8B,278040,4
0D0NwBMfJPoh1sZ61p5Fot,A Change Is Gonna Come,['Sam Cooke'],jazz,0.211,0.386,0,-10.189,0,0.0344,0.775,0.0,0.303,0.473,172.272,audio_features,spotify:track:0D0NwBMfJPoh1sZ61p5Fot,https://api.spotify.com/v1/tracks/0D0NwBMfJPoh1sZ61p5Fot,https://api.spotify.com/v1/audio-analysis/0D0NwBMfJPoh1sZ61p5Fot,192533,3
4QzZVJc6qPTtTkPem7qZRo,The Lamp Is Low,['Laurindo Almeida'],jazz,0.486,0.313,7,-14.323,1,0.0252,0.894,0.948,0.167,0.199,102.605,audio_features,spotify:track:4QzZVJc6qPTtTkPem7qZRo,https://api.spotify.com/v1/tracks/4QzZVJc6qPTtTkPem7qZRo,https://api.spotify.com/v1/audio-analysis/4QzZVJc6qPTtTkPem7qZRo,170791,4
6fUDNcmsnnUVyOtEnA9xdC,Orange Colored Sky,['Nat King Cole'],jazz,0.536,0.24,10,-15.198,1,0.0813,0.92,0.0,0.111,0.489,128.897,audio_features,spotify:track:6fUDNcmsnnUVyOtEnA9xdC,https://api.spotify.com/v1/tracks/6fUDNcmsnnUVyOtEnA9xdC,https://api.spotify.com/v1/audio-analysis/6fUDNcmsnnUVyOtEnA9xdC,153867,4
0sjxRg1VlYfx4YG7uxurrq,I Put A Spell On You,['Nina Simone'],jazz,0.428,0.398,6,-9.13,0,0.0295,0.755,0.000537,0.172,0.365,88.886,audio_features,spotify:track:0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/tracks/0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/audio-analysis/0sjxRg1VlYfx4YG7uxurrq,155027,3
3HuJDcOWx0gE9Yng2uWY7K,Dream A Little Dream Of Me,['Louis Armstrong'],jazz,0.455,0.183,2,-18.085,1,0.0626,0.6,0.0,0.121,0.399,95.642,audio_features,spotify:track:3HuJDcOWx0gE9Yng2uWY7K,https://api.spotify.com/v1/tracks/3HuJDcOWx0gE9Yng2uWY7K,https://api.spotify.com/v1/audio-analysis/3HuJDcOWx0gE9Yng2uWY7K,196840,4
6e6Kxot9nHyZ4I8GgmGKII,Nothing Can Change This Love,['Sam Cooke'],jazz,0.373,0.301,9,-11.843,1,0.0314,0.769,0.0,0.0816,0.436,65.488,audio_features,spotify:track:6e6Kxot9nHyZ4I8GgmGKII,https://api.spotify.com/v1/tracks/6e6Kxot9nHyZ4I8GgmGKII,https://api.spotify.com/v1/audio-analysis/6e6Kxot9nHyZ4I8GgmGKII,158680,3
6loDuwmsq6fazVxqqRhmcp,nyc in 1940,"['berlioz', 'Ted Jasper']",jazz,0.839,0.482,9,-13.931,0,0.121,0.337,0.89,0.0859,0.585,116.998,audio_features,spotify:track:6loDuwmsq6fazVxqqRhmcp,https://api.spotify.com/v1/tracks/6loDuwmsq6fazVxqqRhmcp,https://api.spotify.com/v1/audio-analysis/6loDuwmsq6fazVxqqRhmcp,156612,4
2ej1A2Ze6P2EOW7KfIosZR,Feather (feat. Cise Starr & Akin from CYNE),"['Nujabes', 'Cise Starr & Akin from CYNE']",jazz,0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,audio_features,spotify:track:2ej1A2Ze6P2EOW7KfIosZR,https://api.spotify.com/v1/tracks/2ej1A2Ze6P2EOW7KfIosZR,https://api.spotify.com/v1/audio-analysis/2ej1A2Ze6P2EOW7KfIosZR,175360,4
30QD4VRP9yEneOh0eGTrtJ,Solitude,['Billie Holiday'],jazz,0.461,0.15,8,-13.531,1,0.051,0.984,0.000902,0.105,0.188,97.902,audio_features,spotify:track:30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/tracks/30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/audio-analysis/30QD4VRP9yEneOh0eGTrtJ,207600,3
7znjbX9XdoQayIrVNdd50Z,The Girl From Ipanema,['Stan Getz'],jazz,0.654,0.147,10,-17.844,0,0.039,0.867,0.000923,0.0986,0.472,130.359,audio_features,spotify:track:7znjbX9XdoQayIrVNdd50Z,https://api.spotify.com/v1/tracks/7znjbX9XdoQayIrVNdd50Z,https://api.spotify.com/v1/audio-analysis/7znjbX9XdoQayIrVNdd50Z,320253,4
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']",jazz,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0848,0.208,0.281,107.854,audio_features,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']",jazz,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0848,0.208,0.281,107.854,audio_features,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
4VijLEUxHEzbWKYL5u9wuN,You Send Me,['Aretha Franklin'],jazz,0.512,0.303,3,-13.547,1,0.0374,0.57,0.0,0.0803,0.629,102.908,audio_features,spotify:track:4VijLEUxHEzbWKYL5u9wuN,https://api.spotify.com/v1/tracks/4VijLEUxHEzbWKYL5u9wuN,https://api.spotify.com/v1/audio-analysis/4VijLEUxHEzbWKYL5u9wuN,149627,4
26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),['Digable Planets'],jazz,0.885,0.334,1,-18.944,0,0.227,0.048,0.0587,0.107,0.569,98.309,audio_features,spotify:track:26q6YTrXt9l8qshIveiTX9,https://api.spotify.com/v1/tracks/26q6YTrXt9l8qshIveiTX9,https://api.spotify.com/v1/audio-analysis/26q6YTrXt9l8qshIveiTX9,261267,4
3oBsEd0mQKKge4HSSt5yV8,Seven Years,['Norah Jones'],jazz,0.592,0.193,7,-13.876,1,0.0334,0.955,0.00508,0.117,0.383,127.381,audio_features,spotify:track:3oBsEd0mQKKge4HSSt5yV8,https://api.spotify.com/v1/tracks/3oBsEd0mQKKge4HSSt5yV8,https://api.spotify.com/v1/audio-analysis/3oBsEd0mQKKge4HSSt5yV8,145414,4
562WsbcGbzCzvIoMWusiQ0,Ikigai,['Robohands'],jazz,0.671,0.452,7,-13.279,1,0.0303,0.414,0.458,0.133,0.394,91.962,audio_features,spotify:track:562WsbcGbzCzvIoMWusiQ0,https://api.spotify.com/v1/tracks/562WsbcGbzCzvIoMWusiQ0,https://api.spotify.com/v1/audio-analysis/562WsbcGbzCzvIoMWusiQ0,136013,4
3xsOtNxtBW0oTI1OWKAzTm,Walk on By,['Dionne Warwick'],jazz,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,audio_features,spotify:track:3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/tracks/3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/audio-analysis/3xsOtNxtBW0oTI1OWKAzTm,178333,4
2MAaiV0bbeq4FpSwPe2rR8,Find a Way,['A Tribe Called Quest'],jazz,0.773,0.58,8,-8.466,1,0.432,0.0357,0.0,0.485,0.713,94.093,audio_features,spotify:track:2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/tracks/2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/audio-analysis/2MAaiV0bbeq4FpSwPe2rR8,203067,4
7Cuk8jsPPoNYQWXK9XRFvG,September,"['Earth, Wind & Fire']",jazz,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,audio_features,spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/tracks/7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/audio-analysis/7Cuk8jsPPoNYQWXK9XRFvG,215080,4
5y8zb3grlQonjdqd27K39T,A Kiss To Build A Dream On - Single Version,['Louis Armstrong'],jazz,0.722,0.0811,0,-14.113,1,0.0631,0.779,0.0,0.509,0.36,88.044,audio_features,spotify:track:5y8zb3grlQonjdqd27K39T,https://api.spotify.com/v1/tracks/5y8zb3grlQonjdqd27K39T,https://api.spotify.com/v1/audio-analysis/5y8zb3grlQonjdqd27K39T,181493,4
2Pi0rY9FcbaecqO0AyhXbu,I'll Never Smile Again,"['Tommy Dorsey', 'Frank Sinatra', 'The Pied Pipers']",jazz,0.34,0.144,0,-16.383,1,0.0285,0.993,0.776,0.418,0.0655,85.399,audio_features,spotify:track:2Pi0rY9FcbaecqO0AyhXbu,https://api.spotify.com/v1/tracks/2Pi0rY9FcbaecqO0AyhXbu,https://api.spotify.com/v1/audio-analysis/2Pi0rY9FcbaecqO0AyhXbu,189467,4
4xVXe1VS5zlQyECVk6GRrL,Sweet Love,['Anita Baker'],jazz,0.505,0.669,10,-7.255,0,0.0231,0.428,0.0,0.0609,0.689,87.541,audio_features,spotify:track:4xVXe1VS5zlQyECVk6GRrL,https://api.spotify.com/v1/tracks/4xVXe1VS5zlQyECVk6GRrL,https://api.spotify.com/v1/audio-analysis/4xVXe1VS5zlQyECVk6GRrL,262267,4
7FS541dJh3iQAEXEZoDhE6,Twistin' the Night Away,['Sam Cooke'],jazz,0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,audio_features,spotify:track:7FS541dJh3iQAEXEZoDhE6,https://api.spotify.com/v1/tracks/7FS541dJh3iQAEXEZoDhE6,https://api.spotify.com/v1/audio-analysis/7FS541dJh3iQAEXEZoDhE6,159853,4
2HoqbEOXgbDSLZ5XCePEXt,Hit the Road Jack,['Ray Charles'],jazz,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,spotify:track:2HoqbEOXgbDSLZ5XCePEXt,https://api.spotify.com/v1/tracks/2HoqbEOXgbDSLZ5XCePEXt,https://api.spotify.com/v1/audio-analysis/2HoqbEOXgbDSLZ5XCePEXt,119880,4
0P09TBGSKiQwfUsEh1UafT,The World Was Wide Enough,"['Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']",jazz,0.653,0.351,5,-12.776,1,0.648,0.467,0.0,0.107,0.307,116.6,audio_features,spotify:track:0P09TBGSKiQwfUsEh1UafT,https://api.spotify.com/v1/tracks/0P09TBGSKiQwfUsEh1UafT,https://api.spotify.com/v1/audio-analysis/0P09TBGSKiQwfUsEh1UafT,302191,3
5gaUkg5JNk8c4mr2jnpX8H,Give Me the Night,['George Benson'],jazz,0.835,0.765,1,-7.831,1,0.0681,0.475,0.0692,0.12,0.855,110.282,audio_features,spotify:track:5gaUkg5JNk8c4mr2jnpX8H,https://api.spotify.com/v1/tracks/5gaUkg5JNk8c4mr2jnpX8H,https://api.spotify.com/v1/audio-analysis/5gaUkg5JNk8c4mr2jnpX8H,301026,4
78MI7mu1LV1k4IA2HzKmHe,Dream A Little Dream Of Me - Single Version,"['Ella Fitzgerald', 'Louis Armstrong']",jazz,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.474,audio_features,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4
0WVTQp3SOCuMr08jh1jweV,Bring It On Home to Me,['Sam Cooke'],jazz,0.523,0.402,0,-8.233,1,0.0305,0.778,0.0,0.432,0.675,70.863,audio_features,spotify:track:0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/tracks/0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/audio-analysis/0WVTQp3SOCuMr08jh1jweV,162533,4
1srD2uc11TcQiOmHHrJp8M,Reasons,"['Earth, Wind & Fire']",jazz,0.604,0.43,3,-10.624,1,0.0356,0.212,0.0,0.159,0.574,126.632,audio_features,spotify:track:1srD2uc11TcQiOmHHrJp8M,https://api.spotify.com/v1/tracks/1srD2uc11TcQiOmHHrJp8M,https://api.spotify.com/v1/audio-analysis/1srD2uc11TcQiOmHHrJp8M,299333,4
0aWMVrwxPNYkKmFthzmpRi,Blue in Green (feat. John Coltrane & Bill Evans),"['Miles Davis', 'John Coltrane', 'Bill Evans']",jazz,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,audio_features,spotify:track:0aWMVrwxPNYkKmFthzmpRi,https://api.spotify.com/v1/tracks/0aWMVrwxPNYkKmFthzmpRi,https://api.spotify.com/v1/audio-analysis/0aWMVrwxPNYkKmFthzmpRi,337733,4
1m3BAsNsQAaSNMD2M6vlKY,Breezin',['George Benson'],jazz,0.682,0.752,2,-9.521,1,0.0454,0.476,0.863,0.0768,0.964,81.081,audio_features,spotify:track:1m3BAsNsQAaSNMD2M6vlKY,https://api.spotify.com/v1/tracks/1m3BAsNsQAaSNMD2M6vlKY,https://api.spotify.com/v1/audio-analysis/1m3BAsNsQAaSNMD2M6vlKY,341733,4
4qGfJb2KByjvzrwo8HNibg,The Girl From Ipanema - Single Version,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto', 'Antônio Carlos Jobim']",jazz,0.696,0.17,5,-16.603,0,0.0385,0.944,0.00174,0.106,0.52,130.966,audio_features,spotify:track:4qGfJb2KByjvzrwo8HNibg,https://api.spotify.com/v1/tracks/4qGfJb2KByjvzrwo8HNibg,https://api.spotify.com/v1/audio-analysis/4qGfJb2KByjvzrwo8HNibg,167533,4
1pZn8AX1WulW8IO338hE5D,Blue Moon,['Billie Holiday'],jazz,0.64,0.27,8,-11.429,1,0.0702,0.982,0.122,0.141,0.55,124.323,audio_features,spotify:track:1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/tracks/1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/audio-analysis/1pZn8AX1WulW8IO338hE5D,207827,4
2zF8ro2hX0aEYaqXQdEKW1,How Sweet It Is (To Be Loved By You),['Marvin Gaye'],jazz,0.653,0.49,0,-10.106,1,0.0408,0.323,4.35e-06,0.0832,0.963,110.206,audio_features,spotify:track:2zF8ro2hX0aEYaqXQdEKW1,https://api.spotify.com/v1/tracks/2zF8ro2hX0aEYaqXQdEKW1,https://api.spotify.com/v1/audio-analysis/2zF8ro2hX0aEYaqXQdEKW1,177773,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,['Kendrick Lamar'],hip hop,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,audio_features,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,274192,4
